student,course,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimeWE,avgstepTimePS,stepTimeDeviation,englishSymbolicSwitchCount,UseCount,PrepCount,MorphCount,OptionalCount,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp
cnray2,CSC226-001-STADDON-S16,140,1,846.267,759.03,87.237,5.917951049,8.7237,5.706992481,8.456850082,0,8,8,6,1,32,20,3,2,1,0.196078431,1.052631579,0.330578512,110,1,111,0,111,0,9,102,0.918918919,0.009009009,0.081081081,24,0,8,0,1
sabeesle,CSC226-001-STADDON-S16,181,1,1202.208,979.045,223.163,6.53373913,6.762515152,6.483741722,11.91873734,2,16,9,4,0,60,10,19,13,6,0.102040816,0.666666667,0.17699115,124,0,124,0,124,6,26,98,0.790322581,0.008064516,0.209677419,16,8,6,1,2
sabeesle,CSC226-001-STADDON-S16,86,0,203.039,181.384,21.655,2.255988889,1.3534375,2.451135135,4.128213734,0,8,3,0,0,38,8,3,0,3,0.2,0.5,0.285714286,52,0,52,0,52,0,12,40,0.769230769,0,0.230769231,0,0,10,0,0
sabeesle,CSC226-001-STADDON-S16,71,0,218.856,192.001,26.855,2.957513514,2.237916667,3.096790323,4.220024439,0,7,6,0,0,18,8,5,2,3,0.163265306,0.444444444,0.23880597,56,0,56,0,56,0,7,49,0.875,0,0.125,0,0,7,0,0
sabeesle,CSC226-001-STADDON-S16,286,0,1538.308,1528.979,9.329,5.359958188,0.518277778,5.683936803,10.00718736,0,16,6,23,14,39,18,41,19,22,0.076923077,1,0.142857143,247,1,248,0,248,0,14,234,0.943548387,0,0.056451613,12,0,14,0,6
sabeesle,CSC226-001-STADDON-S16,95,0,323.905,317.255,6.65,3.374010417,0.35,4.120194805,5.879516738,0,4,1,12,0,15,9,8,4,4,0.136363636,0.473684211,0.211764706,81,0,81,0,81,0,15,66,0.814814815,0,0.185185185,0,0,15,0,0
sabeesle,CSC226-001-STADDON-S16,360,0,2240.902,2237.173,3.729,6.12268306,0.6215,6.214369444,10.21430424,0,33,18,48,2,49,42,59,31,28,0.134185304,2,0.251497006,317,0,317,0,317,0,4,313,0.987381703,0,0.012618297,0,0,4,0,7
cgtacker,CSC226-001-STADDON-S16,289,0,1966.323,1886.154,80.169,6.711,6.68075,6.712291815,11.60963468,0,21,14,5,3,54,10,33,30,3,0.04587156,0.666666667,0.08583691,239,0,239,0,239,4,21,218,0.912133891,0,0.087866109,78,4,9,0,0
cgtacker,CSC226-001-STADDON-S16,58,0,298.849,274.893,23.956,4.899163934,1.330888889,6.392860465,11.58167866,0,5,4,0,0,13,8,1,0,1,0.235294118,0.5,0.32,48,0,48,0,48,0,14,34,0.708333333,0,0.291666667,3,0,10,4,0
cgtacker,CSC226-001-STADDON-S16,300,0,1603.88,1592.821,11.059,5.258622951,1.382375,5.36303367,6.668664789,0,11,18,10,5,53,27,17,15,2,0.110655738,1.5,0.20610687,252,0,252,0,252,0,8,244,0.968253968,0,0.031746032,70,0,6,0,11
cgtacker,CSC226-001-STADDON-S16,128,0,572.24,566.127,6.113,4.368244275,0.679222222,4.640385246,7.959832991,0,9,8,0,2,37,14,5,2,3,0.16091954,0.777777778,0.266666667,94,0,94,0,94,0,7,87,0.925531915,0,0.074468085,29,0,7,0,0
cgtacker,CSC226-001-STADDON-S16,345,0,2855.852,2843.412,12.44,8.253907514,0.654736842,8.695449541,13.02713663,0,14,19,22,16,42,27,44,27,17,0.09375,1.421052632,0.175895765,304,0,304,0,304,0,16,288,0.947368421,0,0.052631579,57,0,15,0,0
cgtacker,CSC226-001-STADDON-S16,93,0,445.114,441.812,3.302,4.636604167,1.100666667,4.750666667,5.918102979,0,9,4,5,4,23,14,8,6,2,0.194444444,0.736842105,0.307692308,73,0,73,0,73,0,1,72,0.98630137,0,0.01369863,5,0,1,0,0
wdhall3,CSC226-001-STADDON-S16,97,4,920.97,872.424,48.546,9.029117647,4.413272727,9.587076923,13.28002337,0,13,10,0,0,20,11,12,10,2,0.150684932,0.733333333,0.25,82,0,82,0,82,0,9,73,0.890243902,0.048780488,0.109756098,0,0,5,0,0
wdhall3,CSC226-001-STADDON-S16,121,17,754.241,714.284,39.957,6.08258871,4.994625,6.15762069,9.814014291,0,7,14,0,0,21,12,9,7,2,0.148148148,0.8,0.25,103,0,103,0,103,0,22,81,0.786407767,0.165048544,0.213592233,0,0,5,0,2
wdhall3,CSC226-001-STADDON-S16,182,7,1418.382,1364.154,54.228,7.584930481,6.7785,7.620972067,11.21715638,0,19,5,8,1,39,27,6,4,2,0.198529412,1.5,0.350649351,127,21,148,0,148,0,12,136,0.918918919,0.047297297,0.081081081,23,0,5,0,7
wdhall3,CSC226-001-STADDON-S16,174,0,1572.112,1516.56,55.552,8.932454545,2.923789474,9.659617834,14.36787558,0,11,8,8,1,28,21,7,1,6,0.157894737,1.166666667,0.278145695,148,0,148,0,148,0,15,133,0.898648649,0,0.101351351,39,0,14,0,5
wdhall3,CSC226-001-STADDON-S16,110,0,705.821,692.45,13.371,6.24620354,1.215545455,6.78872549,12.51428585,0,5,0,16,0,30,15,6,1,5,0.202702703,0.789473684,0.322580645,83,0,83,0,83,0,9,74,0.891566265,0,0.108433735,10,0,9,0,3
wdhall3,CSC226-001-STADDON-S16,690,11,6061.449,6055.133,6.316,8.708978448,1.052666667,8.775555072,14.00870726,4,33,27,72,0,115,74,58,26,32,0.132854578,3.083333333,0.254733219,580,1,580,1,581,0,24,557,0.95869191,0.018932874,0.04130809,82,0,4,0,19
emalhajj,CSC226-001-STADDON-S16,508,23,3528.648,3466.831,61.817,6.812061776,4.4155,6.878632937,10.38048738,4,11,24,8,18,70,29,32,20,12,0.073232323,1.318181818,0.138755981,433,15,325,123,448,1,52,396,0.883928571,0.051339286,0.116071429,122,4,8,2,8
emalhajj,CSC226-001-STADDON-S16,201,6,1673.436,1486.256,187.18,8.163102439,10.39888889,7.947893048,11.78134508,0,7,10,7,4,48,14,14,6,8,0.113821138,0.518518519,0.186666667,156,1,105,52,157,0,34,123,0.78343949,0.038216561,0.21656051,26,0,12,0,1
emalhajj,CSC226-001-STADDON-S16,196,11,1104.509,1094.272,10.237,5.495069652,3.412333333,5.526626263,7.396459685,0,16,14,3,7,30,27,13,5,8,0.171974522,1.173913043,0.3,171,0,171,0,171,0,14,157,0.918128655,0.064327485,0.081871345,1,0,1,0,8
emalhajj,CSC226-001-STADDON-S16,187,3,994.733,806.153,188.58,5.235436842,9.925263158,4.714345029,6.217567118,0,23,14,1,0,30,20,18,6,12,0.143884892,0.540540541,0.227272727,160,0,160,0,160,0,21,139,0.86875,0.01875,0.13125,0,0,14,1,2
emalhajj,CSC226-001-STADDON-S16,486,1,2836.336,2753.987,82.349,5.776651731,4.334157895,5.83471822,8.636462295,0,25,14,44,12,57,49,46,13,33,0.12039312,1.53125,0.223234624,432,2,229,205,434,0,27,407,0.937788018,0.002304147,0.062211982,77,0,14,0,4
emalhajj,CSC226-001-STADDON-S16,476,11,3484.127,3403.608,80.519,7.273751566,6.709916667,7.288239829,11.72768465,0,22,13,62,2,41,48,51,17,34,0.118811881,0.96,0.211453744,438,0,177,261,438,0,34,404,0.922374429,0.025114155,0.077625571,38,0,8,0,4
rfgoodni,CSC226-001-STADDON-S16,172,0,1291.82,1266.171,25.649,7.25741573,3.664142857,7.404508772,12.74312513,4,9,10,0,3,49,12,10,10,0,0.104347826,0.8,0.184615385,129,0,129,0,129,4,14,115,0.891472868,0,0.108527132,66,2,5,0,0
rfgoodni,CSC226-001-STADDON-S16,90,0,402.531,396.234,6.297,4.237168421,0.787125,4.554413793,9.089909353,0,7,7,3,0,30,14,3,1,2,0.233333333,0.875,0.368421053,65,0,65,0,65,0,5,60,0.923076923,0,0.076923077,10,0,5,0,0
rfgoodni,CSC226-001-STADDON-S16,147,0,1294.695,1247.8,46.895,8.517730263,15.63166667,8.374496644,13.82731218,0,13,5,10,4,32,28,4,1,3,0.237288136,1.555555556,0.411764706,120,0,120,0,120,0,2,118,0.983333333,0,0.016666667,27,0,1,0,0
rfgoodni,CSC226-001-STADDON-S16,295,0,2191.852,2088.326,103.526,7.330608696,10.3526,7.226041522,12.64980002,0,23,24,16,1,44,42,22,6,16,0.171428571,2.333333333,0.319391635,255,0,173,82,255,0,10,245,0.960784314,0,0.039215686,59,0,7,0,2
rfgoodni,CSC226-001-STADDON-S16,77,0,305.797,293.672,12.125,3.729231707,1.732142857,3.915626667,7.027017903,0,3,3,10,0,27,15,1,1,0,0.3,0.882352941,0.447761194,55,0,55,0,55,0,5,50,0.909090909,0,0.090909091,3,0,5,0,1
rfgoodni,CSC226-001-STADDON-S16,122,0,557.736,538.704,19.032,4.461888,6.344,4.415606557,9.525513733,0,9,12,7,0,29,23,5,1,4,0.244680851,1.210526316,0.407079646,96,0,62,34,96,0,2,94,0.979166667,0,0.020833333,10,0,1,0,0
msmith7,CSC226-001-STADDON-S16,380,13,2684.545,2421.816,262.729,6.77915404,5.473520833,6.959241379,12.83105923,6,18,9,32,5,107,28,36,15,21,0.116666667,1.076923077,0.210526316,285,4,289,0,289,0,49,240,0.830449827,0.044982699,0.169550173,67,6,14,9,6
msmith7,CSC226-001-STADDON-S16,159,0,803.356,734.355,69.001,4.958987654,8.625125,4.768538961,8.738951683,0,11,9,7,3,31,16,14,7,7,0.126984127,1.066666667,0.226950355,131,0,131,0,131,0,5,126,0.961832061,0,0.038167939,28,0,5,0,4
msmith7,CSC226-001-STADDON-S16,68,0,469.082,394.354,74.728,6.606788732,7.4728,6.464819672,12.242454,0,8,3,3,0,21,12,2,2,0,0.272727273,0.666666667,0.387096774,50,0,50,0,50,0,6,44,0.88,0,0.12,2,0,6,0,1
msmith7,CSC226-001-STADDON-S16,253,3,1625.639,1491.006,134.633,6.32544358,14.95922222,6.012120968,12.08857689,0,16,13,25,0,45,34,20,10,10,0.168316832,1.888888889,0.309090909,212,0,212,0,212,0,10,202,0.952830189,0.014150943,0.047169811,41,0,7,0,7
msmith7,CSC226-001-STADDON-S16,86,0,414.921,288.717,126.204,4.662033708,9.014571429,3.84956,7.928680587,0,2,4,11,2,29,13,6,5,1,0.26,0.764705882,0.388059701,60,0,60,0,60,0,10,50,0.833333333,0,0.166666667,2,0,10,0,2
msmith7,CSC226-001-STADDON-S16,125,0,636.169,575.992,60.177,4.970070313,20.059,4.607936,9.534222801,0,9,6,13,0,27,21,7,5,2,0.21,1.105263158,0.352941176,100,1,101,0,101,0,1,100,0.99009901,0,0.00990099,17,0,1,0,1
mbkilroy,CSC226-001-STADDON-S16,440,9,4581.83,4446.27,135.56,10.34273138,7.531111111,10.46181176,14.83856114,2,21,34,24,2,82,31,50,34,16,0.097484277,1.631578947,0.183976261,351,10,295,66,361,0,43,318,0.880886427,0.024930748,0.119113573,72,4,10,1,12
mbkilroy,CSC226-001-STADDON-S16,50,0,334.591,223.594,110.997,6.313037736,9.24975,5.453512195,9.603533157,0,5,5,0,0,8,10,0,0,0,0.27027027,0.666666667,0.384615385,45,0,45,0,45,0,8,37,0.822222222,0,0.177777778,3,0,6,2,0
mbkilroy,CSC226-001-STADDON-S16,61,0,281.308,275.913,5.395,4.262242424,0.674375,4.75712069,6.730340319,0,6,7,0,0,12,13,0,0,0,0.270833333,0.722222222,0.393939394,54,0,54,0,54,0,6,48,0.888888889,0,0.111111111,4,0,6,0,0
mbkilroy,CSC226-001-STADDON-S16,149,1,986.28,981.423,4.857,6.404415584,0.539666667,6.768434483,10.80556263,0,15,11,2,0,20,27,1,1,0,0.221311475,0.642857143,0.329268293,134,0,134,0,134,0,12,122,0.910447761,0.007462687,0.089552239,11,0,7,0,7
mbkilroy,CSC226-001-STADDON-S16,153,1,903.185,857.926,45.259,5.716360759,2.057227273,6.308279412,9.241747633,0,10,6,16,2,18,18,16,11,5,0.148760331,0.5625,0.235294118,140,0,140,0,140,0,19,121,0.864285714,0.007142857,0.135714286,13,0,15,0,3
mbkilroy,CSC226-001-STADDON-S16,921,22,6214.838,6196.864,17.974,6.726015152,1.123375,6.824740088,9.82469422,0,32,10,168,6,65,111,105,56,49,0.137546468,1.180851064,0.246392897,859,0,792,67,859,0,52,807,0.939464494,0.025611176,0.060535506,43,0,11,0,85
cbritt,CSC226-001-STADDON-S16,449,3,4421.163,4334.71,86.453,9.759741722,4.116809524,10.03405093,15.72821788,0,21,21,24,9,87,24,51,36,15,0.071216617,1.6,0.136363636,363,3,366,0,366,10,29,337,0.920765027,0.008196721,0.079234973,121,4,8,2,7
cbritt,CSC226-001-STADDON-S16,254,0,1551.629,1489.541,62.088,6.037466926,4.1392,6.155128099,10.01008142,0,10,18,18,6,51,27,25,16,9,0.134328358,1.8,0.25,198,8,206,0,206,0,5,201,0.975728155,0,0.024271845,65,0,5,0,8
cbritt,CSC226-001-STADDON-S16,407,3,2637.273,2588.235,49.038,6.432373171,4.458,6.486804511,11.18570426,0,17,16,30,9,47,36,36,26,10,0.102564103,1.636363636,0.193029491,363,0,363,0,363,0,12,351,0.966942149,0.008264463,0.033057851,99,0,9,0,13
cbritt,CSC226-001-STADDON-S16,912,5,4696.823,4655.952,40.871,5.121944384,3.405916667,5.144698343,9.801589233,0,29,12,87,11,144,75,64,36,28,0.098814229,4.166666667,0.193050193,773,0,773,0,773,0,14,759,0.981888745,0.006468305,0.018111255,300,0,8,1,49
cbritt,CSC226-001-STADDON-S16,96,0,319.953,264.854,55.099,3.298484536,2.899947368,3.395564103,4.17994983,0,2,0,9,6,10,11,6,2,4,0.152777778,0.578947368,0.241758242,87,0,87,0,87,0,15,72,0.827586207,0,0.172413793,25,0,15,0,2
cbritt,CSC226-001-STADDON-S16,282,0,1316.67,1275.032,41.638,4.619894737,2.191473684,4.793353383,7.273141866,0,5,2,41,13,28,27,34,19,15,0.111570248,1.285714286,0.205323194,257,0,257,0,257,0,15,242,0.941634241,0,0.058365759,81,0,15,0,8
mbbennis,CSC226-001-STADDON-S16,294,2,1106.091,1003.933,102.158,3.699301003,2.688368421,3.84648659,7.982065239,2,13,10,2,6,102,17,18,13,5,0.103030303,0.894736842,0.184782609,197,0,142,55,197,3,32,165,0.837563452,0.010152284,0.162436548,0,2,12,5,3
mbbennis,CSC226-001-STADDON-S16,165,0,401.976,367.568,34.408,2.364564706,2.1505,2.386805195,3.140213794,0,10,9,2,0,57,14,7,6,1,0.130841121,0.875,0.227642276,113,0,78,35,113,0,6,107,0.946902655,0,0.053097345,0,0,5,0,0
mbbennis,CSC226-001-STADDON-S16,158,3,378.223,355.192,23.031,2.320386503,1.096714286,2.501352113,3.317933093,0,7,10,4,0,41,17,4,2,2,0.155963303,0.944444444,0.267716535,122,0,90,32,122,0,13,109,0.893442623,0.024590164,0.106557377,0,0,6,0,0
mbbennis,CSC226-001-STADDON-S16,139,0,351.236,319.771,31.465,2.473492958,1.2586,2.73308547,4.911912702,0,9,5,0,3,29,14,3,2,1,0.132075472,0.777777778,0.225806452,113,0,113,0,113,0,7,106,0.938053097,0,0.061946903,0,0,7,0,0
mbbennis,CSC226-001-STADDON-S16,340,9,948.676,942.711,5.965,2.765819242,0.542272727,2.839490964,5.171473912,0,16,7,12,8,73,23,20,12,8,0.095041322,0.958333333,0.172932331,270,0,136,134,270,0,28,242,0.896296296,0.033333333,0.103703704,0,0,9,0,0
mbbennis,CSC226-001-STADDON-S16,623,3,1655.828,1640.292,15.536,2.640874003,0.675478261,2.715715232,5.816835053,0,17,4,32,11,149,23,41,22,19,0.052154195,0.338235294,0.090373281,478,0,419,59,478,2,37,441,0.922594142,0.006276151,0.077405858,0,4,12,0,1
kbmullea,CSC226-001-STADDON-S16,316,11,2849.643,2266.955,582.688,8.933050157,10.40514286,8.61960076,14.26029505,4,7,25,5,3,105,16,24,17,7,0.095238095,1.066666667,0.174863388,214,0,213,1,214,0,46,168,0.785046729,0.051401869,0.214953271,3,0,17,15,7
kbmullea,CSC226-001-STADDON-S16,221,6,1072.328,1055.199,17.129,4.787178571,1.2235,5.024757143,10.29467206,0,24,9,8,3,49,13,31,10,21,0.081761006,0.8125,0.148571429,175,0,175,0,175,0,16,159,0.908571429,0.034285714,0.091428571,0,0,10,0,4
kbmullea,CSC226-001-STADDON-S16,187,0,488.318,459.229,29.089,2.543322917,2.644454545,2.537176796,3.946436676,0,13,10,2,8,58,23,10,2,8,0.1796875,1.277777778,0.315068493,134,0,134,0,134,0,6,128,0.955223881,0,0.044776119,0,0,6,0,10
kbmullea,CSC226-001-STADDON-S16,437,0,1965.733,1929.633,36.1,4.467575,3.61,4.487518605,7.874267781,0,26,21,26,9,143,43,39,18,21,0.149305556,2.388888889,0.281045752,297,0,296,1,297,0,9,288,0.96969697,0,0.03030303,8,0,7,0,18
kbmullea,CSC226-001-STADDON-S16,227,0,787.53,722.902,64.628,3.454078947,3.2314,3.475490385,7.110585163,0,6,4,29,10,57,23,26,11,15,0.148387097,1.210526316,0.264367816,171,0,171,0,171,0,16,155,0.906432749,0,0.093567251,6,0,15,0,6
kbmullea,CSC226-001-STADDON-S16,1597,1,5927.148,5907.827,19.321,3.695229426,1.288066667,3.717952801,7.252332718,2,72,33,228,21,350,158,196,86,110,0.127522195,4.388888889,0.247843137,1254,0,1254,0,1254,0,15,1239,0.988038278,0.000797448,0.011961722,15,0,8,0,84
gitopali,CSC226-001-STADDON-S16,91,0,555.839,379.056,176.783,5.913180851,7.07132,5.493565217,10.4621915,0,6,5,0,0,21,7,4,0,4,0.114754098,0.466666667,0.184210526,73,0,73,0,73,0,12,61,0.835616438,0,0.164383562,9,2,10,0,0
gitopali,CSC226-001-STADDON-S16,109,0,835.794,768.135,67.659,7.462446429,4.2286875,8.00140625,12.98836751,0,8,10,0,0,18,9,9,6,3,0.107142857,0.5625,0.18,94,0,94,0,94,0,10,84,0.893617021,0,0.106382979,29,0,10,0,0
gitopali,CSC226-001-STADDON-S16,281,0,1957.964,1931.29,26.674,6.894239437,2.6674,7.04850365,11.61291422,0,17,16,17,2,24,24,28,17,11,0.094488189,1.333333333,0.176470588,260,0,260,0,260,0,6,254,0.976923077,0,0.023076923,74,0,6,0,14
gitopali,CSC226-001-STADDON-S16,183,0,1776.885,1748.887,27.998,9.502058824,3.110888889,9.825207865,14.79919222,0,11,7,13,0,25,22,9,7,2,0.141935484,1.222222222,0.25433526,162,0,162,0,162,0,7,155,0.956790123,0,0.043209877,40,0,7,0,7
gitopali,CSC226-001-STADDON-S16,71,0,434.584,401.948,32.636,5.872756757,2.966909091,6.380126984,9.876460662,0,7,0,15,0,9,14,8,6,2,0.25,0.736842105,0.373333333,65,0,65,0,65,0,9,56,0.861538462,0,0.138461538,7,0,9,0,0
gitopali,CSC226-001-STADDON-S16,224,0,1641.59,1626.414,15.176,7.231674009,5.058666667,7.260776786,12.17072204,0,13,16,27,2,29,36,22,14,8,0.184615385,1.894736842,0.336448598,198,0,198,0,198,0,3,195,0.984848485,0,0.015151515,36,0,1,0,6
ktvalaku,CSC226-001-STADDON-S16,611,7,3950.32,3897.743,52.577,6.412857143,4.779727273,6.442550413,8.931223046,0,22,14,29,19,33,33,51,40,11,0.058614565,2.2,0.114186851,577,6,583,0,583,0,20,563,0.965694683,0.012006861,0.034305317,357,2,6,3,15
ktvalaku,CSC226-001-STADDON-S16,142,5,752.165,722.824,29.341,5.116768707,4.191571429,5.163028571,8.346039386,0,11,8,2,5,13,18,8,4,4,0.14516129,1.125,0.257142857,134,0,134,0,134,0,10,124,0.925373134,0.037313433,0.074626866,29,0,5,0,7
ktvalaku,CSC226-001-STADDON-S16,349,10,2104.763,2065.723,39.04,5.962501416,2.296470588,6.147985119,9.304242938,0,18,12,13,0,29,25,18,10,8,0.082781457,1.136363636,0.154320988,304,20,324,0,324,0,22,302,0.932098765,0.030864198,0.067901235,168,0,11,0,13
ktvalaku,CSC226-001-STADDON-S16,340,1,2315.084,2279.936,35.148,6.710388406,1.952666667,6.972281346,11.69532008,0,27,20,15,8,29,48,22,11,11,0.162711864,1.043478261,0.281524927,316,0,316,0,316,0,21,295,0.933544304,0.003164557,0.066455696,58,0,13,0,20
ktvalaku,CSC226-001-STADDON-S16,130,1,665.49,645.703,19.787,4.857591241,1.9787,5.084275591,7.453866719,0,5,11,17,0,28,26,7,7,0,0.268041237,0.619047619,0.374100719,109,0,109,0,109,0,12,97,0.889908257,0.009174312,0.110091743,6,0,6,0,1
ktvalaku,CSC226-001-STADDON-S16,82,0,348.448,345.106,3.342,4.099388235,1.114,4.208609756,5.529514056,0,6,5,14,0,12,21,4,1,3,0.291666667,1.105263158,0.461538462,73,0,73,0,73,0,1,72,0.98630137,0,0.01369863,1,0,1,0,2
dalacey,CSC226-001-STADDON-S16,157,0,1074.331,1007.095,67.236,6.59098773,5.603,6.669503311,11.19477264,0,11,7,1,1,30,11,9,8,1,0.090909091,0.733333333,0.161764706,133,0,133,0,133,0,12,121,0.909774436,0,0.090225564,71,2,6,2,0
dalacey,CSC226-001-STADDON-S16,70,0,302.73,292.641,10.089,4.0364,1.441285714,4.303544118,5.038016206,0,10,6,0,0,17,12,4,2,2,0.230769231,0.6,0.333333333,58,0,58,0,58,0,6,52,0.896551724,0,0.103448276,9,0,5,0,0
dalacey,CSC226-001-STADDON-S16,157,1,788.497,784.372,4.125,4.867265432,0.515625,5.093324675,6.363842171,0,8,8,7,0,23,14,9,3,6,0.106060606,0.777777778,0.186666667,139,0,139,0,139,0,7,132,0.949640288,0.007194245,0.050359712,65,0,6,0,3
dalacey,CSC226-001-STADDON-S16,58,0,335.05,327.034,8.016,5.492622951,0.890666667,6.289115385,8.356370109,0,8,4,0,0,11,12,0,0,0,0.279069767,0.666666667,0.393442623,50,0,50,0,50,0,7,43,0.86,0,0.14,7,0,7,0,0
dalacey,CSC226-001-STADDON-S16,208,3,1322.877,1318.276,4.601,6.269559242,0.418272727,6.59138,8.020055087,0,6,0,19,2,26,18,9,4,5,0.104046243,0.947368421,0.1875,185,0,185,0,185,0,12,173,0.935135135,0.016216216,0.064864865,93,0,9,0,6
dalacey,CSC226-001-STADDON-S16,176,0,1228.567,1186.529,42.038,6.863502793,2.627375,7.279319018,9.374330981,0,8,9,13,1,26,19,12,9,3,0.134751773,0.904761905,0.234567901,153,0,153,0,153,0,12,141,0.921568627,0,0.078431373,51,0,12,0,0
bmmansou,CSC226-001-STADDON-S16,95,1,1002.55,941.027,61.523,9.926237624,6.1523,10.34095604,14.55366529,0,9,7,1,0,33,11,6,5,1,0.224489796,0.733333333,0.34375,65,3,68,0,68,0,19,49,0.720588235,0.014705882,0.279411765,0,10,6,2,0
bmmansou,CSC226-001-STADDON-S16,281,4,2228.417,2159.14,69.277,7.791667832,4.3298125,7.996814815,12.61099423,0,39,16,21,2,29,25,53,48,5,0.105932203,0.757575758,0.185873606,256,1,206,51,257,0,21,236,0.918287938,0.015564202,0.081712062,12,0,11,1,3
bmmansou,CSC226-001-STADDON-S16,131,11,678.302,647.752,30.55,5.061955224,2.777272727,5.266276423,6.679291229,0,17,14,1,4,18,17,19,10,9,0.177083333,0.772727273,0.288135593,115,1,116,0,116,0,20,96,0.827586207,0.094827586,0.172413793,0,0,7,0,0
bmmansou,CSC226-001-STADDON-S16,61,0,345.049,331.893,13.156,5.391390625,1.461777778,6.034418182,9.461591275,0,12,4,0,0,9,12,4,2,2,0.25,0.666666667,0.363636364,55,0,55,0,55,0,7,48,0.872727273,0,0.127272727,0,0,7,0,0
bmmansou,CSC226-001-STADDON-S16,303,0,1631.328,1599.182,32.146,5.331137255,2.922363636,5.420955932,9.757968861,0,33,7,40,12,14,42,50,9,41,0.149466192,2.210526316,0.28,292,0,292,0,292,0,11,281,0.962328767,0,0.037671233,0,0,9,0,15
bmmansou,CSC226-001-STADDON-S16,218,0,1238.426,1166.636,71.79,5.603737557,3.778421053,5.775425743,9.24375597,0,5,3,39,5,10,31,21,9,12,0.158163265,1.476190476,0.285714286,211,0,211,0,211,0,15,196,0.928909953,0,0.071090047,0,0,15,0,18
rmwalden,CSC226-001-STADDON-S16,134,1,1035.785,856.891,178.894,7.505688406,5.770774194,8.008327103,11.38656417,4,11,11,0,0,28,8,14,12,2,0.095238095,0.533333333,0.161616162,110,0,110,0,110,0,26,84,0.763636364,0.009090909,0.236363636,22,4,13,4,0
rmwalden,CSC226-001-STADDON-S16,48,0,263.923,191.868,72.055,5.174960784,4.5034375,5.481942857,9.183860063,0,5,3,0,0,10,8,0,0,0,0.275862069,0.5,0.355555556,41,0,41,0,41,0,12,29,0.707317073,0,0.292682927,5,0,11,1,0
rmwalden,CSC226-001-STADDON-S16,146,5,907.343,811.48,95.863,6.00889404,11.982875,5.674685315,10.09292584,0,27,5,0,0,15,23,9,3,6,0.184,1.277777778,0.321678322,136,0,136,0,136,0,11,125,0.919117647,0.036764706,0.080882353,25,0,5,0,5
rmwalden,CSC226-001-STADDON-S16,214,0,1516.07,1237.05,279.02,7.051488372,11.62583333,6.476701571,10.71429983,0,21,11,0,1,28,24,9,5,4,0.144578313,1.333333333,0.260869565,187,0,187,0,187,0,21,166,0.887700535,0,0.112299465,43,0,16,2,6
rmwalden,CSC226-001-STADDON-S16,370,5,2064.309,2019.551,44.758,5.519542781,4.068909091,5.563501377,8.29970644,0,13,6,55,3,19,46,31,13,18,0.135693215,2.421052632,0.25698324,355,0,355,0,355,0,16,339,0.954929577,0.014084507,0.045070423,95,0,9,0,19
rmwalden,CSC226-001-STADDON-S16,94,1,526.248,510.478,15.77,5.425237113,2.252857143,5.671977778,11.03676143,0,7,4,12,0,12,21,2,0,2,0.2625,1.105263158,0.424242424,85,0,85,0,85,0,5,80,0.941176471,0.011764706,0.058823529,6,0,1,3,3
wtshaw,CSC226-001-STADDON-S16,333,10,2220.9,2141.232,79.668,6.570710059,4.97925,6.64978882,12.48316082,0,33,15,14,7,85,18,51,28,23,0.078947368,1.2,0.148148148,251,2,249,4,253,2,25,228,0.901185771,0.039525692,0.098814229,1,2,9,0,5
wtshaw,CSC226-001-STADDON-S16,65,0,203.339,177.807,25.532,2.990279412,1.823714286,3.292722222,3.952657097,0,9,6,2,0,12,10,7,3,4,0.217391304,0.625,0.322580645,56,0,56,0,56,0,10,46,0.821428571,0,0.178571429,0,0,10,0,0
wtshaw,CSC226-001-STADDON-S16,361,2,1817.753,1804.294,13.459,4.966538251,1.121583333,5.096875706,8.206175328,0,23,19,34,0,63,46,30,14,16,0.155932203,2.555555556,0.293929712,303,0,206,97,303,0,8,295,0.97359736,0.00660066,0.02640264,0,0,5,0,16
wtshaw,CSC226-001-STADDON-S16,354,0,1774.727,1636.938,137.789,4.999230986,7.654944444,4.857382789,9.440981204,0,15,16,22,13,93,45,26,18,8,0.182926829,2.5,0.340909091,262,0,146,116,262,0,16,246,0.938931298,0,0.061068702,0,0,14,0,9
wtshaw,CSC226-001-STADDON-S16,115,0,325.684,299.04,26.644,2.714033333,2.960444444,2.694054054,3.894314789,0,6,2,18,0,31,17,9,4,5,0.202380952,1,0.336633663,89,0,89,0,89,0,5,84,0.943820225,0,0.056179775,0,0,5,0,4
wtshaw,CSC226-001-STADDON-S16,106,0,332.031,278.369,53.662,3.103093458,3.833,2.993215054,4.148291632,0,10,6,7,1,25,12,12,5,7,0.164383562,0.631578947,0.260869565,82,0,82,0,82,0,9,73,0.890243902,0,0.109756098,0,0,9,0,1
