"student","course","condition","level","Interaction","hintCount","TotalTime","TotalPSTime","TotalWETime","UseCount","PrepCount","MorphCount","OptionalCount","InterfaceErrorCount","RightApp","WrongApp","WrongSemanticsApp","WrongSyntaxApp","FDActionCount","BDActionCount","DirectProofActionCount","InDirectProofActionCount","actionCount","UseWindowInfo","NonPSelements","AppCount","HoverHintCount","NextStepClickCountWE","PreviousStepClickCountWE","deletedApp","avgstepTime","avgstepTimeWE","avgstepTimePS","stepTimeDeviation","PrightAppRatio","RrightAppRatio","F1Score","AppRatio","hintRatio","BlankRatio"
"jchardi3","CSC226-001-STADDON-S16","Random",6,3298,98,22036.588,21758.848,277.74,174,77,174,74,383,243,256,176,80,2936,9,2945,0,2945,0,159,2786,835,40,0,54,6.61458638272346,4.70745762711864,6.64894381679389,11.0360609255595,0.0872218234027279,1.63087248322148,0.165587734241908,0.946010186757216,0.033276740237691,0.0539898132427844
"amombong","CSC226-001-STADDON-S16","Random",1,385,8,2810.91,2525.935,284.975,8,9,19,5,115,14,27,18,9,276,0,276,0,276,8,41,235,83,9,1,5,7.18902813299233,3.70097402597403,8.04437898089172,15.8123018353247,0.0595744680851064,0.933333333333333,0.112,0.851449275362319,0.0289855072463768,0.148550724637681
"amombong","CSC226-001-STADDON-S16","Random",2,986,48,7638.105,7309.815,328.29,33,23,73,24,258,63,90,53,37,737,0,737,0,737,8,90,647,106,15,2,20,7.66245837512538,3.81732558139535,8.02544566410538,14.7240726569776,0.0973724884080371,2.1,0.186115214180207,0.877883310719132,0.0651289009497965,0.122116689280868
"amombong","CSC226-001-STADDON-S16","Random",3,1365,57,9290.393,8917.861,372.532,55,44,111,25,347,116,119,67,52,1033,0,1005,28,1033,8,110,923,116,20,2,20,6.71968257411424,3.7629494949495,6.94765498442368,13.4317504203939,0.125677139761647,2.32,0.238437821171634,0.89351403678606,0.0551790900290416,0.10648596321394
"amombong","CSC226-001-STADDON-S16","Random",4,1504,58,9896.257,9403.613,492.644,67,52,117,25,377,137,124,71,53,1145,0,1117,28,1145,8,125,1020,118,34,2,21,6.48858191349934,4.13986554621849,6.68722956645345,13.0722692935136,0.134313725490196,1.87671232876712,0.250686184812443,0.890829694323144,0.0506550218340611,0.109170305676856
"amombong","CSC226-001-STADDON-S16","Random",5,1717,58,11483.33,10960.28,523.05,76,59,139,30,422,159,145,82,63,1316,0,1288,28,1316,8,142,1174,141,49,2,22,6.59203270223752,3.79021739130435,6.83293644859813,13.1403720210426,0.135434412265758,1.55882352941176,0.249216300940439,0.89209726443769,0.0440729483282675,0.10790273556231
"amombong","CSC226-001-STADDON-S16","Random",6,1981,71,12767.88,12242.301,525.579,88,69,164,31,481,196,156,88,68,1526,0,1498,28,1526,8,159,1367,170,50,2,26,6.34755091902633,3.72751063829787,6.5448936965812,12.5999132382863,0.143379663496708,1.50769230769231,0.26185704742819,0.895806028833552,0.0465268676277851,0.104193971166448
"madair","CSC226-001-STADDON-S16","Cond 2",1,208,12,1654.694,1554.531,100.163,17,11,8,0,41,17,19,5,14,169,2,171,0,171,2,33,138,6,10,0,8,7.80516037735849,5.89194117647059,7.97195384615385,13.3042444735942,0.123188405797101,1.13333333333333,0.222222222222221,0.807017543859649,0.0701754385964912,0.192982456140351
"madair","CSC226-001-STADDON-S16","Cond 2",2,296,14,2153.289,2006.721,146.568,31,17,8,0,57,29,27,6,21,246,2,248,0,248,2,40,208,6,15,0,8,7.01838436482085,6.107,7.09567491166078,11.8526950916974,0.139423076923077,0.90625,0.241666666666667,0.838709677419355,0.0564516129032258,0.161290322580645
"madair","CSC226-001-STADDON-S16","Cond 2",3,643,16,4115.843,3937.392,178.451,82,31,12,10,121,52,83,18,65,534,2,359,177,536,2,55,481,7,20,0,14,6.23936818181818,5.75648387096774,6.26316693163752,11.2671711260148,0.108108108108108,1,0.195121951219512,0.897388059701492,0.0298507462686567,0.102611940298507
"madair","CSC226-001-STADDON-S16","Cond 2",4,881,25,5480.24,5217.007,263.233,112,41,23,13,147,75,114,23,91,749,2,574,177,751,2,76,675,7,29,2,18,6.08080709534368,5.98256818181818,6.08584498834499,11.1240163960512,0.111111111111111,1.07142857142857,0.201342281879195,0.898801597869507,0.033288948069241,0.101198402130493
"madair","CSC226-001-STADDON-S16","Cond 2",5,1363,30,8228.97,7951.667,277.303,130,49,107,21,220,141,167,31,136,1156,7,756,407,1163,2,102,1061,18,39,2,33,5.93285518731988,4.78108620689655,5.98308270676692,11.2859750119821,0.132893496701225,1.5,0.244155844155844,0.912295786758384,0.0257953568357696,0.0877042132416165
"madair","CSC226-001-STADDON-S16","Cond 2",6,1728,41,10443.2,10097.81,345.39,149,63,159,24,278,181,215,45,170,1466,7,972,501,1473,2,144,1329,37,56,7,33,5.96785714285714,4.06341176470588,6.0646740430622,11.4557363796768,0.136192626034612,1.56034482758621,0.250519031141869,0.90224032586558,0.0278343516632722,0.0977596741344195
"cwong6","CSC226-001-STADDON-S16","Cond 2",1,489,1,1337.725,1213.667,124.058,45,18,3,12,143,19,59,28,31,340,13,350,3,353,2,59,294,74,10,0,5,2.69702620967742,2.88506976744186,2.6791766004415,5.31081902793019,0.0646258503401361,0.441860465116279,0.112759643916914,0.8328611898017,0.0028328611898017,0.1671388101983
"cwong6","CSC226-001-STADDON-S16","Cond 2",2,726,1,2223.172,2022.249,200.923,68,27,12,15,181,32,90,45,45,536,20,553,3,556,2,71,485,136,20,1,11,3.00378542510121,3.155109375,2.98948005908419,5.34357918957385,0.065979381443299,1,0.123791102514507,0.872302158273381,0.00179856115107914,0.127697841726619
"cwong6","CSC226-001-STADDON-S16","Cond 2",3,887,1,2815.711,2545.93,269.781,79,38,12,21,208,48,102,47,55,674,20,691,3,694,2,79,615,164,28,1,19,3.10871003307608,3.47160256410256,3.07456574185766,5.45860841341178,0.0780487804878049,0.923076923076923,0.143928035982009,0.886167146974063,0.00144092219020173,0.113832853025937
"cwong6","CSC226-001-STADDON-S16","Cond 2",4,1091,1,3660.44,3356.435,304.005,93,50,14,32,238,69,120,58,62,851,20,868,3,871,2,91,780,209,37,3,25,3.28741704035874,3.3153152173913,3.28490811339198,6.33862914438528,0.0884615384615385,0.985714285714286,0.162352941176471,0.895522388059702,0.00114810562571757,0.104477611940299
"cwong6","CSC226-001-STADDON-S16","Cond 2",5,1224,1,4124.778,3795.554,329.224,100,53,26,34,265,87,126,61,65,960,20,977,3,980,2,97,883,222,43,3,27,3.29924920127796,3.30228,3.29898611111111,6.47045464016239,0.0985277463193658,0.97752808988764,0.179012345679012,0.901020408163265,0.00102040816326531,0.0989795918367347
"cwong6","CSC226-001-STADDON-S16","Cond 2",6,1406,2,4917.121,4512.352,404.769,109,56,45,34,311,103,141,70,71,1101,20,1118,3,1121,2,113,1008,240,58,3,29,3.41955347222222,3.27236290322581,3.43342249240122,6.63337069999558,0.10218253968254,0.927927927927928,0.184092940125112,0.899197145405888,0.00178412132024978,0.100802854594112
"stking3","CSC226-001-STADDON-S16","Cond 2",1,243,16,1162.24,1152.652,9.588,22,9,1,2,95,11,23,15,8,153,0,153,0,153,0,31,122,35,6,1,0,4.68645161290323,0.9588,4.8430756302521,10.2692344621783,0.0901639344262295,0.733333333333333,0.160583941605839,0.797385620915033,0.104575163398693,0.202614379084967
"stking3","CSC226-001-STADDON-S16","Cond 2",2,812,33,3900.758,3881.128,19.63,58,33,54,12,186,54,103,54,49,634,0,634,0,634,0,56,578,154,11,1,15,4.74789659367397,1.15470588235294,4.82377763975155,8.90518738452393,0.0934256055363322,1.8,0.177631578947368,0.911671924290221,0.0520504731861199,0.0883280757097792
"stking3","CSC226-001-STADDON-S16","Cond 2",3,970,37,4572.821,4550.504,22.317,69,40,59,13,244,72,109,55,54,740,0,740,0,740,2,67,673,159,16,1,18,4.63693009118541,0.929875,4.72931775700935,8.72413414734485,0.106983655274889,1.44,0.199170124481328,0.909459459459459,0.05,0.0905405405405405
"stking3","CSC226-001-STADDON-S16","Cond 2",4,1956,91,8792.955,8766.986,25.969,128,76,105,32,453,158,183,101,82,1503,20,1505,18,1523,4,163,1360,283,23,1,43,4.44352373737374,0.786939393939394,4.50549974319466,8.02936172481193,0.116176470588235,1.58,0.216438356164384,0.892974392646093,0.0597504924491136,0.107025607353907
"stking3","CSC226-001-STADDON-S16","Cond 2",5,2048,96,9096.446,9061.135,35.311,133,77,118,36,466,175,189,103,86,1585,20,1587,18,1605,4,177,1428,284,32,1,47,4.38500626204239,0.802522727272727,4.46257972440945,7.96784461855921,0.122549019607843,1.47058823529412,0.226244343891403,0.889719626168224,0.0598130841121495,0.110280373831776
"stking3","CSC226-001-STADDON-S16","Cond 2",6,2272,102,9876.927,9833.624,43.303,143,84,141,37,512,198,207,115,92,1766,20,1768,18,1786,4,199,1587,293,44,1,54,4.29043359375,0.721716666666667,4.38585383244207,7.69890585054991,0.12476370510397,1.32,0.227979274611399,0.888577827547592,0.0571108622620381,0.111422172452408
"otrinh","CSC226-001-STADDON-S16","Cond 2",1,222,14,1064.742,784.663,280.079,10,4,3,0,111,8,9,5,4,114,0,114,0,114,0,36,78,0,11,2,1,4.73218666666667,3.14695505617978,5.76958088235294,12.2198684851707,0.102564102564103,0.533333333333333,0.172043010752689,0.684210526315789,0.12280701754386,0.315789473684211
"otrinh","CSC226-001-STADDON-S16","Cond 2",2,277,14,1421.181,1049.811,371.37,15,7,3,0,134,16,9,5,4,150,0,150,0,150,0,45,105,0,20,2,1,4.97515734265734,3.54269523809524,5.80614364640884,10.9504994691694,0.152380952380952,0.5,0.233576642335766,0.7,0.0933333333333333,0.3
"otrinh","CSC226-001-STADDON-S16","Cond 2",3,854,26,4077.199,3701.902,375.297,77,21,40,3,255,81,60,18,42,611,0,610,1,611,0,75,536,0,26,2,7,4.69719907940161,3.26878260869565,4.91506100795756,9.55126283810092,0.151119402985075,1.42105263157895,0.27318718381113,0.877250409165303,0.0425531914893617,0.122749590834697
"otrinh","CSC226-001-STADDON-S16","Cond 2",4,1032,26,5397.108,4921.593,475.515,96,27,67,4,278,114,80,25,55,770,0,769,1,770,0,83,687,0,33,2,13,5.14356558935361,3.83974193548387,5.31778340517241,9.92945381327428,0.165938864628821,1.52,0.299212598425197,0.892207792207792,0.0337662337662338,0.107792207792208
"otrinh","CSC226-001-STADDON-S16","Cond 2",5,1615,28,8250.322,7765.502,484.82,116,36,153,50,340,194,161,53,108,1296,0,1293,3,1296,0,107,1189,22,39,2,32,5.0401858622791,3.67752272727273,5.15938502319417,9.23575755368417,0.163162321278385,1.86538461538462,0.300077339520495,0.917438271604938,0.0216049382716049,0.0825617283950617
"otrinh","CSC226-001-STADDON-S16","Cond 2",6,1834,33,9372.918,8827.348,545.57,128,45,183,53,378,228,181,60,121,1480,0,1477,3,1480,0,122,1358,32,47,2,37,5.04040343347639,3.84635915492958,5.13886701509872,9.15485263273618,0.167893961708395,1.85365853658537,0.307900067521945,0.917567567567568,0.0222972972972973,0.0824324324324324
"mcheste3","CSC226-001-STADDON-S16","Cond 2",1,273,17,2385.488,2359.564,25.924,23,20,17,3,39,32,31,17,14,240,1,241,0,241,0,27,214,0,5,1,4,8.5196,3.2405,8.67486764705882,15.2522638855668,0.149532710280374,1.68421052631579,0.274678111587983,0.887966804979253,0.0705394190871369,0.112033195020747
"mcheste3","CSC226-001-STADDON-S16","Cond 2",2,333,17,2835.519,2783.301,52.218,30,25,18,3,55,45,31,17,14,290,1,291,0,291,0,35,256,0,11,3,4,8.16129022988506,2.00838461538462,8.65810869565217,14.5648725252345,0.17578125,1.40625,0.3125,0.879725085910653,0.0584192439862543,0.120274914089347
"mcheste3","CSC226-001-STADDON-S16","Cond 2",3,567,17,4235.064,4167.343,67.721,46,39,43,4,79,73,59,31,28,505,1,506,0,506,0,41,465,0,17,3,15,7.21277891156463,1.99179411764706,7.53320036101083,13.1941666307048,0.156989247311828,1.40384615384615,0.282398452611219,0.91897233201581,0.033596837944664,0.0810276679841897
"mcheste3","CSC226-001-STADDON-S16","Cond 2",4,1028,17,8376.869,8296.708,80.161,89,55,103,5,152,132,120,56,64,895,2,896,1,897,0,54,843,7,24,3,29,7.96258689458689,1.86420930232558,8.22222079207921,14.5409963488347,0.156583629893238,1.88571428571429,0.289156626506024,0.939799331103679,0.0189520624303233,0.0602006688963211
"mcheste3","CSC226-001-STADDON-S16","Cond 2",5,1087,17,8620.438,8521.487,98.951,92,57,113,5,169,146,121,57,64,946,2,947,1,948,0,63,885,7,33,3,29,7.69171568627451,1.62214754098361,8.04067295004713,14.1949475132816,0.164971751412429,1.65909090909091,0.300102774922919,0.933544303797468,0.0179324894514768,0.0664556962025316
"mcheste3","CSC226-001-STADDON-S16","Cond 2",6,1166,17,9173.577,9072.109,101.468,101,62,123,5,182,165,126,58,68,1017,2,1018,1,1019,0,66,953,7,36,3,31,7.60947058823529,1.49217647058824,7.97468217734855,14.0796670187471,0.173137460650577,1.54205607476636,0.311320754716981,0.935230618253189,0.0166830225711482,0.0647693817468106
"jtwall3","CSC226-001-STADDON-S16","Cond 2",1,324,15,3031.982,2995.479,36.503,18,24,21,11,36,36,38,28,10,293,0,293,0,293,0,20,273,0,5,0,6,9.21575075987842,6.08383333333333,9.27392879256966,14.2598607484712,0.131868131868132,2.4,0.25,0.931740614334471,0.0511945392491468,0.068259385665529
"jtwall3","CSC226-001-STADDON-S16","Cond 2",2,375,15,3406.147,3241.872,164.275,20,29,23,11,44,42,41,30,11,337,0,337,0,337,0,34,303,0,18,1,6,8.90316971279373,5.66465517241379,9.16847175141243,13.7639167755822,0.138613861386139,1.4,0.252252252252252,0.899109792284866,0.0445103857566766,0.100890207715134
"jtwall3","CSC226-001-STADDON-S16","Cond 2",3,525,17,5072.953,4736.998,335.955,28,34,40,13,61,64,51,36,15,473,0,473,0,473,0,42,431,0,24,1,10,9.45696834264432,7.46566666666667,9.63909959349593,14.876520214332,0.148491879350348,1.28,0.266112266112266,0.911205073995772,0.0359408033826638,0.0887949260042283
"jtwall3","CSC226-001-STADDON-S16","Cond 2",4,703,17,6475.915,6048.782,427.133,37,45,63,14,82,97,62,43,19,633,0,633,0,633,0,49,584,0,31,1,11,9.01796940194715,7.90987037037037,9.10795037593985,14.4448219917146,0.166095890410959,1.42647058823529,0.297546012269939,0.92259083728278,0.0268562401263823,0.0774091627172196
"jtwall3","CSC226-001-STADDON-S16","Cond 2",5,815,17,7127.292,6672.702,454.59,40,52,81,16,96,116,73,51,22,734,0,734,0,734,0,59,675,0,41,1,11,8.55013532934132,6.68514705882353,8.71547979139505,14.0790386340177,0.171851851851852,1.34883720930233,0.304862023653088,0.919618528610354,0.0231607629427793,0.0803814713896458
"jtwall3","CSC226-001-STADDON-S16","Cond 2",6,1005,17,8260.309,7791.044,469.265,49,62,101,20,142,139,93,61,32,881,0,881,0,881,0,67,814,9,49,1,11,8.04449951409135,6.01621794871795,8.21085699263933,13.7402715221775,0.170761670761671,1.32380952380952,0.302502720348205,0.923950056753689,0.0192962542565267,0.076049943246311
"rnsmith3","CSC226-001-STADDON-S16","Cond 2",1,590,9,2047.021,1689.618,357.403,21,24,12,2,165,15,44,32,12,428,2,430,0,430,2,60,370,115,19,19,4,3.44037142857143,2.88228225806452,3.58729936305732,6.17510925752894,0.0405405405405405,0.652173913043478,0.0763358778625954,0.86046511627907,0.0209302325581395,0.13953488372093
"rnsmith3","CSC226-001-STADDON-S16","Cond 2",2,732,9,2443.201,2021.588,421.613,30,31,16,3,183,24,56,41,15,555,2,557,0,557,2,76,481,157,31,23,4,3.29519811320755,2.92786805555556,3.38365217391304,5.93595593397028,0.0498960498960499,0.75,0.0935672514619883,0.863554757630162,0.0161579892280072,0.136445242369838
"rnsmith3","CSC226-001-STADDON-S16","Cond 2",3,963,9,3187.877,2664.704,523.173,37,41,26,3,220,37,70,54,16,752,2,754,0,754,2,87,667,222,42,23,12,3.26853531218014,3.20965030674847,3.28032678132678,5.62442973621455,0.055472263868066,0.711538461538462,0.102920723226704,0.884615384615385,0.0119363395225464,0.115384615384615
"rnsmith3","CSC226-001-STADDON-S16","Cond 2",4,1964,12,6613.633,6021.47,592.163,98,64,63,11,395,102,134,89,45,1557,30,1586,1,1587,2,104,1483,546,49,23,40,3.33365105740181,3.42290751445087,3.32513403199117,5.60945799126436,0.0687795010114633,1.18604651162791,0.130019120458891,0.934467548834279,0.00756143667296786,0.0655324511657215
"rnsmith3","CSC226-001-STADDON-S16","Cond 2",5,2663,14,8737.008,8101.678,635.33,120,83,129,15,483,157,190,115,75,2168,33,2200,1,2201,2,118,2083,743,59,23,66,3.25213313499442,3.34384210526316,3.24516046418567,5.25963446210636,0.0753720595295247,1.42727272727273,0.143182854537164,0.946388005452067,0.00636074511585643,0.0536119945479328
"rnsmith3","CSC226-001-STADDON-S16","Cond 2",6,2891,15,9448.109,8780.7,667.409,132,92,148,19,525,185,206,121,85,2356,35,2390,1,2391,2,121,2270,789,60,24,73,3.23669712525667,3.44025257731959,3.22222140762463,5.19071542909576,0.0814977973568282,1.43410852713178,0.154230929553981,0.949393559180259,0.00627352572145546,0.0506064408197407
"cwscott3","CSC226-001-STADDON-S16","Cond 2",1,545,0,2695.674,2618.65,77.024,27,36,7,10,161,43,37,26,11,368,24,378,14,392,2,21,371,134,5,0,15,4.87463652802893,7.00218181818182,4.83145756457565,8.55496001593102,0.115902964959569,2.86666666666667,0.22279792746114,0.946428571428571,0,0.0535714285714286
"cwscott3","CSC226-001-STADDON-S16","Cond 2",2,628,0,2904.064,2799.97,104.094,34,41,9,10,185,53,41,28,13,430,24,440,14,454,2,31,423,144,15,0,15,4.53707020280811,4.16376,4.55222077922078,8.28112541527427,0.125295508274232,1.65625,0.232967032967033,0.931718061674009,0,0.0682819383259912
"cwscott3","CSC226-001-STADDON-S16","Cond 2",3,790,2,3530.697,3418.547,112.15,45,52,21,10,232,76,52,32,20,548,26,558,16,574,2,44,530,151,21,0,17,4.37179728059333,3.39848484848485,4.4131881443299,7.93308285661029,0.143396226415094,1.46153846153846,0.261168384879725,0.923344947735192,0.00348432055749129,0.0766550522648084
"cwscott3","CSC226-001-STADDON-S16","Cond 2",4,1928,10,10701.098,10553.695,147.403,122,99,86,34,475,230,111,64,47,1448,28,1296,180,1476,2,87,1389,291,28,5,45,5.48021432225064,2.89025490196078,5.54958823529412,10.7953151594861,0.165586753059755,2.67441860465116,0.311864406779661,0.941056910569106,0.00677506775067751,0.0589430894308943
"cwscott3","CSC226-001-STADDON-S16","Cond 2",5,2027,10,10976.1,10805.212,170.888,126,105,97,34,514,246,116,69,47,1513,28,1361,180,1541,2,92,1449,294,33,5,46,5.33509077669903,2.94634482758621,5.40429520479521,10.5570358920322,0.169772256728778,2.36538461538462,0.316806181584031,0.940298507462687,0.00648929266709929,0.0597014925373134
"cwscott3","CSC226-001-STADDON-S16","Cond 2",6,2192,10,11449.487,11269.047,180.44,134,110,117,36,558,274,123,72,51,1639,28,1487,180,1667,2,100,1567,299,41,5,47,5.1390968175706,2.65352941176471,5.21723763291724,10.2167449995651,0.174856413529036,2.17460317460317,0.323685764914353,0.94001199760048,0.00599880023995201,0.0599880023995201
"ccolgla","CSC226-001-STADDON-S16","Cond 2",1,151,0,673.898,623.205,50.693,9,7,0,0,93,11,5,5,0,63,0,63,0,63,4,13,50,0,5,0,0,4.31985897435897,2.53465,4.58238970588235,9.91334074156284,0.22,0.733333333333333,0.338461538461538,0.793650793650794,0,0.206349206349206
"ccolgla","CSC226-001-STADDON-S16","Cond 2",2,330,2,1485.228,1403.746,81.482,20,20,4,1,160,27,18,14,4,180,0,180,0,180,4,20,160,13,10,0,2,4.36679824561404,2.71606666666667,4.52552243589744,8.38735093448335,0.16875,0.84375,0.28125,0.888888888888889,0.0111111111111111,0.111111111111111
"ccolgla","CSC226-001-STADDON-S16","Cond 2",3,594,6,2419.142,2266.699,152.443,49,30,6,2,269,50,37,18,19,336,4,340,0,340,4,33,307,21,15,0,5,3.9690931372549,3.62959523809524,3.99410877192982,7.87884328285333,0.162866449511401,0.87719298245614,0.274725274725275,0.902941176470588,0.0176470588235294,0.0970588235294118
"ccolgla","CSC226-001-STADDON-S16","Cond 2",4,707,6,2750.016,2567.695,182.321,57,32,6,4,311,60,39,19,20,408,4,412,0,412,4,47,365,21,29,0,7,3.798522696011,2.80493846153846,3.89608006042296,7.47035266088072,0.164383561643836,0.8,0.272727272727273,0.885922330097087,0.0145631067961165,0.114077669902913
"ccolgla","CSC226-001-STADDON-S16","Cond 2",5,968,6,3723.84,3531.616,192.224,70,37,26,10,393,82,62,29,33,590,4,509,85,594,4,57,537,33,38,0,13,3.76729435483871,2.52926315789474,3.87001310043668,7.09603439942542,0.152700186219739,0.872340425531915,0.259904912836767,0.904040404040404,0.0101010101010101,0.095959595959596
"ccolgla","CSC226-001-STADDON-S16","Cond 2",6,1376,18,5430.213,5233.842,196.371,88,50,62,15,513,123,93,45,48,883,4,734,153,887,4,80,807,70,42,0,20,3.87263584637269,2.39476829268293,3.96416540785498,7.02859843475052,0.152416356877323,1.00819672131148,0.264800861141012,0.909808342728298,0.020293122886133,0.0901916572717024
"aliman","CSC226-001-STADDON-S16","Cond 2",1,131,2,814.292,742.454,71.838,16,19,7,9,25,10,41,40,1,111,0,111,0,111,0,15,96,0,10,0,2,5.98744117647059,3.26536363636364,6.51275438596491,12.3369370442656,0.104166666666667,0.666666666666667,0.180180180180181,0.864864864864865,0.018018018018018,0.135135135135135
"aliman","CSC226-001-STADDON-S16","Cond 2",2,758,55,3387.969,3303.839,84.13,82,59,46,41,93,42,186,165,21,678,2,680,0,680,0,73,607,81,15,0,2,4.37350709677419,2.90103448275862,4.43074798927614,9.0877156324154,0.0691927512355848,1.4,0.131868131868132,0.892647058823529,0.0808823529411765,0.107352941176471
"aliman","CSC226-001-STADDON-S16","Cond 2",3,846,55,3872.687,3767.777,104.91,93,69,46,46,108,58,196,175,21,756,2,758,0,758,0,78,680,82,20,0,2,4.45965707710011,2.83540540540541,4.53188942307692,9.21121568415181,0.0852941176470588,1.16,0.158904109589041,0.897097625329815,0.0725593667546174,0.102902374670185
"aliman","CSC226-001-STADDON-S16","Cond 2",4,940,55,4335.615,4205.681,129.934,106,79,46,46,119,71,206,181,25,842,2,844,0,844,0,85,759,83,27,0,2,4.48770423991727,2.76455319148936,4.5757347826087,9.25574729657338,0.0935441370223979,1.04411764705882,0.171704957678356,0.899289099526066,0.0651658767772512,0.100710900473934
"aliman","CSC226-001-STADDON-S16","Cond 2",5,1040,55,4681.681,4543.752,137.929,116,81,57,49,128,88,215,185,30,936,2,938,0,938,0,94,844,90,36,0,2,4.37615499533147,2.37808620689655,4.49055577492596,8.90182095003159,0.104265402843602,1.01149425287356,0.189044038668099,0.899786780383795,0.05863539445629,0.100213219616205
"aliman","CSC226-001-STADDON-S16","Cond 2",6,1304,63,6132.287,5971.272,161.015,126,94,103,52,157,127,248,206,42,1176,2,1178,0,1178,0,109,1069,120,43,0,2,4.57771513795675,2.40320895522388,4.69207299843014,8.6284896075068,0.118802619270346,1.1651376146789,0.215619694397284,0.907470288624788,0.0534804753820034,0.0925297113752122
"dmpage","CSC226-001-STADDON-S16","Cond 2",1,94,0,543.484,379.556,163.928,10,7,0,0,32,11,6,5,1,67,0,67,0,67,0,15,52,8,9,4,0,5.48973737373737,5.65268965517241,5.42222857142857,9.26019251465382,0.211538461538462,0.733333333333333,0.328358208955224,0.776119402985075,0,0.223880597014925
"dmpage","CSC226-001-STADDON-S16","Cond 2",2,163,0,821.814,634.494,187.32,18,14,0,0,53,23,9,8,1,120,0,120,0,120,0,20,100,9,14,4,0,4.70549714285714,5.20333333333333,4.57656115107914,8.31456120300735,0.23,0.71875,0.348484848484849,0.833333333333333,0,0.166666666666667
"dmpage","CSC226-001-STADDON-S16","Cond 2",3,247,0,1332.717,999.231,333.486,23,22,1,2,83,37,11,10,1,179,0,179,0,179,0,27,152,9,20,4,2,5.04447924528302,7.24969565217391,4.58128310502283,9.54422034653653,0.243421052631579,0.711538461538462,0.362745098039216,0.849162011173184,0,0.150837988826816
"dmpage","CSC226-001-STADDON-S16","Cond 2",4,386,0,1790.479,1444.737,345.742,35,35,3,3,129,58,18,16,2,275,0,224,51,275,0,37,238,10,27,4,3,4.40248039215686,6.28621818181818,4.10898016997167,8.87406684796881,0.243697478991597,0.828571428571429,0.376623376623377,0.865454545454545,0,0.134545454545455
"dmpage","CSC226-001-STADDON-S16","Cond 2",5,490,0,2128.823,1710.465,418.358,38,36,20,4,148,74,24,18,6,361,0,310,51,361,0,52,309,10,42,4,9,4.15527626459144,5.65348648648649,3.90330454545455,8.11414055371722,0.239482200647249,0.831460674157303,0.371859296482412,0.85595567867036,0,0.14404432132964
"dmpage","CSC226-001-STADDON-S16","Cond 2",6,646,0,2692.018,2221.222,470.796,45,41,34,4,192,97,27,20,7,474,0,408,66,474,0,66,408,11,51,4,12,4.01978571428571,5.41144827586207,3.81282051282051,7.78015097156233,0.237745098039216,0.898148148148148,0.375968992248062,0.860759493670886,0,0.139240506329114
"mtrichar","CSC226-001-STADDON-S16","Cond 2",1,78,0,299.343,271.708,27.635,4,5,0,0,40,8,1,1,0,42,0,42,0,42,1,14,28,0,9,0,0,3.6505243902439,1.84233333333333,4.05534328358209,7.98569255879207,0.285714285714286,0.533333333333333,0.372093023255814,0.666666666666667,0,0.333333333333333
"mtrichar","CSC226-001-STADDON-S16","Cond 2",2,141,0,395.712,358.803,36.909,10,8,0,0,70,16,2,1,1,78,0,78,0,78,1,24,54,0,19,0,0,2.6511,1.27272413793103,2.98145454545455,5.67071290542068,0.296296296296296,0.5,0.372093023255814,0.692307692307692,0,0.307692307692308
"mtrichar","CSC226-001-STADDON-S16","Cond 2",3,309,16,1150.866,1085.355,65.511,17,28,0,7,102,40,12,9,3,213,4,217,0,217,1,49,168,4,26,1,6,3.58163043478261,1.59782926829268,3.87108185053381,7.0094662710546,0.238095238095238,0.769230769230769,0.363636363636364,0.774193548387097,0.0737327188940092,0.225806451612903
"mtrichar","CSC226-001-STADDON-S16","Cond 2",4,523,16,2376.549,2305.143,71.406,34,40,26,11,137,84,27,15,12,395,4,399,0,399,1,58,341,5,33,1,14,4.4080962962963,1.42812,4.71217551020408,8.18009442191089,0.24633431085044,1.2,0.408759124087591,0.854636591478697,0.0401002506265664,0.145363408521303
"mtrichar","CSC226-001-STADDON-S16","Cond 2",5,593,16,2552.422,2476.417,76.005,36,46,29,11,151,92,30,17,13,452,4,419,37,456,1,74,382,6,48,1,15,4.17873039215686,1.10152173913043,4.56975690607735,7.81083014384711,0.240837696335079,1.03370786516854,0.390658174097665,0.837719298245614,0.0350877192982456,0.162280701754386
"mtrichar","CSC226-001-STADDON-S16","Cond 2",6,720,16,3014.226,2936.233,77.993,43,56,41,11,183,118,33,19,14,550,4,466,88,554,1,82,472,11,49,1,15,4.06533916554509,1.08323611111111,4.38532637853949,7.86566987382874,0.25,1.09259259259259,0.406896551724138,0.851985559566787,0.0288808664259928,0.148014440433213
"znmarten","CSC226-001-STADDON-S16","Cond 2",1,740,30,2648.599,2592.039,56.56,48,57,51,43,104,40,159,51,108,634,8,641,1,642,6,74,568,82,14,12,11,3.55040080428954,1.7675,3.63030672268908,8.59733151326597,0.0704225352112676,2.66666666666667,0.137221269296741,0.884735202492212,0.0467289719626168,0.115264797507788
"znmarten","CSC226-001-STADDON-S16","Cond 2",2,1108,36,3789.609,3715.34,74.269,82,74,72,59,158,63,224,65,159,953,8,960,1,961,6,85,876,168,19,12,15,3.38188403211418,1.90433333333333,3.43514140480591,7.6115781696681,0.0719178082191781,1.96875,0.138766519823789,0.911550468262227,0.0374609781477627,0.0884495317377731
