student,course,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimeWE,avgstepTimePS,stepTimeDeviation,UseCount,PrepCount,MorphCount,OptionalCount,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp
mhalawa,CSC226-002-BARNES-F16,87,0,823.562,823.562,0,8.761297872,0,8.761297872,14.06834543,15,9,0,1,16,17,8,5,3,0.217948718,1.133333333,0.365591398,78,0,78,0,78,0,0,78,1,0,0,0,0,0,0
mhalawa,CSC226-002-BARNES-F16,52,0,334.659,281.719,52.94,6.084709091,4.411666667,6.551604651,13.38622937,5,3,0,0,20,8,0,0,0,0.285714286,0.533333333,0.372093023,35,0,35,0,35,0,7,28,0.8,0,0.2,0,7,0,0
mhalawa,CSC226-002-BARNES-F16,117,0,786.771,668.655,118.116,6.556425,5.9058,6.68655,11.93230554,14,7,7,6,26,19,15,12,3,0.218390805,0.95,0.355140187,94,0,94,0,94,0,7,87,0.925531915,0,0.074468085,0,6,0,0
mhalawa,CSC226-002-BARNES-F16,133,0,1059.718,1025.568,34.15,7.792044118,3.794444444,8.075338583,13.62091466,17,13,7,0,14,26,11,6,5,0.230088496,1.444444444,0.396946565,122,0,122,0,122,0,9,113,0.926229508,0,0.073770492,3,7,0,0
mhalawa,CSC226-002-BARNES-F16,166,0,1260.389,1168.213,92.176,7.457923077,11.522,7.255981366,11.95961834,5,5,20,16,26,27,19,11,8,0.198529412,1.421052632,0.348387097,143,0,143,0,143,0,7,136,0.951048951,0,0.048951049,13,6,0,3
mhalawa,CSC226-002-BARNES-F16,68,0,544.689,454.548,90.141,7.894043478,6.933923077,8.116928571,10.80565318,7,9,5,0,10,13,8,6,2,0.26,0.684210526,0.376811594,59,0,59,0,59,0,9,50,0.847457627,0,0.152542373,1,9,0,0
lmtavare,CSC226-002-BARNES-F16,1140,48,5588.628,5588.628,0,4.859676522,0,4.859676522,8.224898856,38,44,48,36,154,62,104,55,49,0.066954644,4.133333333,0.131774708,996,0,996,0,996,2,70,926,0.929718876,0.048192771,0.070281124,402,0,0,17
lmtavare,CSC226-002-BARNES-F16,67,0,306.174,192.734,113.44,4.502558824,4.932173913,4.282977778,5.673452786,3,2,2,0,19,7,0,0,0,0.212121212,0.466666667,0.291666667,48,1,49,0,49,0,16,33,0.673469388,0,0.326530612,11,14,2,1
lmtavare,CSC226-002-BARNES-F16,96,0,458.516,401.947,56.569,4.631474747,5.6569,4.516258427,7.712212861,7,7,8,0,15,16,6,3,3,0.205128205,0.8,0.326530612,84,0,84,0,84,0,6,78,0.928571429,0,0.071428571,16,6,0,2
lmtavare,CSC226-002-BARNES-F16,496,0,2004.185,1994.156,10.029,4.00837,1.114333333,4.061417515,7.605922983,30,9,45,0,51,55,29,12,17,0.125,3.055555556,0.240174672,449,0,449,0,449,0,9,440,0.979955457,0,0.020044543,103,7,0,27
lmtavare,CSC226-002-BARNES-F16,103,0,365.023,342.53,22.493,3.411429907,1.606642857,3.68311828,7.630455272,6,3,13,0,15,15,7,4,3,0.182926829,0.833333333,0.3,92,0,92,0,92,0,10,82,0.891304348,0,0.108695652,3,10,0,1
lmtavare,CSC226-002-BARNES-F16,343,1,1183.313,1175.748,7.565,3.400324713,0.630416667,3.49925,5.948300417,27,12,30,1,33,44,26,5,21,0.146666667,2.315789474,0.275862069,315,0,315,0,315,4,15,300,0.952380952,0.003174603,0.047619048,62,8,0,13
gcwatts,CSC226-001-BARNES-F16,214,4,1615.889,1615.889,0,7.311714932,0,7.311714932,13.08108909,16,18,7,3,63,24,20,14,6,0.155844156,1.6,0.284023669,158,0,158,0,158,0,4,154,0.974683544,0.025316456,0.025316456,7,0,0,5
gcwatts,CSC226-001-BARNES-F16,99,1,632.003,537.668,94.335,6.196107843,5.549117647,6.325505882,11.55815028,6,4,1,0,48,9,2,1,1,0.219512195,0.6,0.321428571,54,0,29,25,54,0,13,41,0.759259259,0.018518519,0.240740741,0,8,2,0
gcwatts,CSC226-001-BARNES-F16,270,0,1552.272,1349.954,202.318,5.665226277,7.493259259,5.46540081,10.40157741,25,11,8,0,117,25,19,7,12,0.18115942,0.862068966,0.299401198,157,0,89,68,157,0,19,138,0.878980892,0,0.121019108,0,13,3,0
gcwatts,CSC226-001-BARNES-F16,524,0,3195.831,3054.725,141.106,6.064195446,6.413909091,6.048960396,11.95528086,42,11,30,1,180,45,39,25,14,0.138888889,2.5,0.263157895,339,8,55,292,347,0,23,324,0.933717579,0,0.066282421,18,12,6,3
gcwatts,CSC226-001-BARNES-F16,206,0,797.62,765.242,32.378,3.816363636,4.04725,3.807174129,7.565049704,17,6,16,2,67,27,14,9,5,0.201492537,1.421052632,0.352941176,142,0,71,71,142,0,8,134,0.943661972,0,0.056338028,0,6,0,1
gcwatts,CSC226-001-BARNES-F16,388,0,1716.496,1640.201,76.295,4.412586118,5.086333333,4.385564171,8.678157993,29,14,28,2,136,28,45,27,18,0.11814346,1.473684211,0.21875,252,1,118,135,253,0,16,237,0.936758893,0,0.063241107,11,9,0,0
nrsherr2,CSC226-002-BARNES-F16,207,5,1598.501,1598.501,0,7.400467593,0,7.400467593,12.62032643,22,24,4,1,49,22,29,16,13,0.139240506,1.466666667,0.25433526,167,0,167,0,167,0,9,158,0.946107784,0.02994012,0.053892216,0,0,0,1
nrsherr2,CSC226-002-BARNES-F16,92,0,332.62,282.459,50.161,3.464791667,4.180083333,3.362607143,6.843294928,9,10,0,0,23,11,8,3,5,0.166666667,0.733333333,0.271604938,73,0,73,0,73,0,7,66,0.904109589,0,0.095890411,0,6,1,0
nrsherr2,CSC226-002-BARNES-F16,376,17,1134.673,1110.631,24.042,2.985981579,2.4042,3.001705405,5.30829969,46,16,14,1,90,40,37,8,29,0.151515152,2,0.281690141,290,0,290,0,290,0,26,264,0.910344828,0.05862069,0.089655172,0,6,0,11
nrsherr2,CSC226-002-BARNES-F16,367,6,1532.017,1510.36,21.657,4.118325269,1.031285714,4.303019943,8.240621909,25,18,27,7,94,53,24,13,11,0.212,1.558823529,0.373239437,278,0,278,0,278,0,28,250,0.899280576,0.021582734,0.100719424,0,14,3,6
nrsherr2,CSC226-002-BARNES-F16,387,6,1710.086,1665.888,44.198,4.362464286,2.762375,4.430553191,8.673095713,23,13,40,9,65,54,31,18,13,0.183050847,2.842105263,0.343949045,327,0,299,28,327,0,32,295,0.902140673,0.018348624,0.097859327,0,10,4,11
nrsherr2,CSC226-002-BARNES-F16,345,1,1080.114,1080.114,0,3.068505682,0,3.068505682,6.281409342,28,18,33,7,47,54,33,18,15,0.182432432,1.862068966,0.332307692,305,0,234,71,305,0,9,296,0.970491803,0.003278689,0.029508197,0,0,0,7
adevula,CSC226-002-BARNES-F16,262,27,2926.474,2926.474,0,10.75909559,0,10.75909559,15.74818855,15,47,13,5,45,47,33,29,4,0.23857868,3.133333333,0.443396226,226,1,227,0,227,0,30,197,0.86784141,0.118942731,0.13215859,8,0,0,6
adevula,CSC226-002-BARNES-F16,52,0,380.463,292.05,88.413,6.917509091,4.653315789,8.1125,12.56198202,5,4,0,0,18,8,1,1,0,0.296296296,0.470588235,0.363636364,37,0,37,0,37,0,10,27,0.72972973,0,0.27027027,0,10,0,0
adevula,CSC226-002-BARNES-F16,178,15,1480.802,1465.506,15.296,8.181226519,1.274666667,8.671633136,12.93458373,20,12,10,0,28,33,9,7,2,0.255813953,1.32,0.428571429,142,11,152,1,153,0,24,129,0.843137255,0.098039216,0.156862745,20,6,0,6
adevula,CSC226-002-BARNES-F16,55,0,431.205,405.486,25.719,7.700089286,1.224714286,11.58531429,18.63765029,4,6,1,0,14,8,3,3,0,0.307692308,0.444444444,0.363636364,42,0,42,0,42,0,16,26,0.619047619,0,0.380952381,0,14,2,1
adevula,CSC226-002-BARNES-F16,144,8,1254.271,1219.301,34.97,8.532455782,4.37125,8.77194964,13.72073937,12,21,21,4,11,34,24,19,5,0.278688525,1.789473684,0.482269504,136,0,136,0,136,0,14,122,0.897058824,0.058823529,0.102941176,13,6,0,4
adevula,CSC226-002-BARNES-F16,82,0,607.031,501.883,105.148,7.313626506,8.088307692,7.169757143,12.69475408,3,6,8,0,13,13,4,3,1,0.213114754,0.684210526,0.325,70,0,70,0,70,0,9,61,0.871428571,0,0.128571429,22,9,0,0
rhowlan,CSC226-001-BARNES-F16,118,0,1019.253,1019.253,0,8.154024,0,8.154024,14.64233496,14,10,0,1,39,16,9,8,1,0.225352113,1.066666667,0.372093023,86,0,86,0,86,8,15,71,0.825581395,0,0.174418605,0,0,0,0
rhowlan,CSC226-001-BARNES-F16,86,0,650.138,557.59,92.548,7.304921348,3.084933333,9.450677966,16.57226084,6,3,0,5,13,11,3,1,2,0.22,0.733333333,0.338461538,76,0,76,0,76,0,26,50,0.657894737,0,0.342105263,0,15,11,0
rhowlan,CSC226-001-BARNES-F16,124,0,1019.519,908.39,111.129,8.027708661,7.937785714,8.038849558,12.61570388,12,6,7,2,22,19,8,6,2,0.197916667,0.95,0.327586207,105,0,105,0,105,0,9,96,0.914285714,0,0.085714286,0,6,3,4
rhowlan,CSC226-001-BARNES-F16,337,0,1925.243,1915.27,9.973,5.6458739,1.108111111,5.768885542,11.85598103,21,12,4,10,57,33,14,12,2,0.119565217,1.833333333,0.224489796,284,0,284,0,284,0,8,276,0.971830986,0,0.028169014,19,7,0,10
rhowlan,CSC226-001-BARNES-F16,244,0,1514.001,1500.285,13.716,6.129558704,1.7145,6.277343096,10.96350329,17,5,21,2,42,27,18,14,4,0.137055838,1.421052632,0.25,205,0,205,0,205,0,8,197,0.96097561,0,0.03902439,37,6,0,3
rhowlan,CSC226-001-BARNES-F16,94,0,471.408,442.357,29.051,4.859876289,1.8156875,5.461197531,11.47795739,7,6,8,3,18,20,4,3,1,0.298507463,0.909090909,0.449438202,79,0,79,0,79,0,12,67,0.848101266,0,0.151898734,7,12,0,0
cbbhesan,CSC226-001-BARNES-F16,113,1,817.533,817.533,0,6.593008065,0,6.593008065,11.68671701,11,15,5,1,33,21,11,10,1,0.233333333,1.4,0.4,91,0,91,0,91,0,1,90,0.989010989,0.010989011,0.010989011,0,0,0,3
cbbhesan,CSC226-001-BARNES-F16,138,3,1181.79,1124.23,57.56,8.039387755,6.395555556,8.146594203,13.53405571,11,9,10,0,27,25,5,3,2,0.242718447,0.892857143,0.381679389,120,0,79,41,120,1,17,103,0.858333333,0.025,0.141666667,0,7,0,1
cbbhesan,CSC226-001-BARNES-F16,176,2,1751.967,1657,94.967,9.78752514,6.331133333,10.10365854,17.58819558,11,8,13,1,36,21,12,7,5,0.184210526,0.328125,0.235955056,143,0,143,0,143,0,29,114,0.797202797,0.013986014,0.202797203,9,11,0,5
cbbhesan,CSC226-001-BARNES-F16,99,3,687.218,658.957,28.261,6.737431373,3.140111111,7.08555914,13.50011532,11,5,10,0,12,21,5,4,1,0.2625,1.166666667,0.428571429,90,0,90,0,90,0,10,80,0.888888889,0.033333333,0.111111111,0,7,0,1
cbbhesan,CSC226-001-BARNES-F16,93,0,525.568,518.543,7.025,5.474666667,0.878125,5.892534091,9.878388539,7,3,16,1,10,21,6,4,2,0.2625,1.105263158,0.424242424,86,0,86,0,86,0,6,80,0.930232558,0,0.069767442,0,6,0,4
cbbhesan,CSC226-001-BARNES-F16,97,0,534.594,524.181,10.413,5.293009901,0.801,5.956602273,10.44817179,5,6,12,1,15,17,7,4,3,0.265625,0.894736842,0.409638554,86,0,86,0,86,0,22,64,0.744186047,0,0.255813953,0,9,0,0
kgwrigh2,CSC226-001-BARNES-F16,993,16,9202.006,9202.006,0,9.183638723,0,9.183638723,13.75680619,37,34,67,29,128,76,91,63,28,0.091236495,5.066666667,0.179245283,874,0,816,58,874,2,41,833,0.953089245,0.018306636,0.046910755,182,0,0,38
kgwrigh2,CSC226-001-BARNES-F16,65,0,329.209,254.602,74.607,4.841308824,4.388647059,4.992196078,6.48780689,4,5,0,0,18,9,0,0,0,0.225,0.529411765,0.315789474,50,0,50,0,50,0,10,40,0.8,0,0.2,8,10,0,1
kgwrigh2,CSC226-001-BARNES-F16,116,0,580.419,476.907,103.512,4.877470588,6.9008,4.585644231,6.238627536,8,6,5,0,20,17,2,2,0,0.193181818,0.85,0.314814815,99,0,99,0,99,0,11,88,0.888888889,0,0.111111111,18,11,0,4
kgwrigh2,CSC226-001-BARNES-F16,168,1,1315.148,1264.831,50.317,7.690923977,5.590777778,7.807598765,13.3759913,13,8,12,2,19,24,11,3,8,0.166666667,1.333333333,0.296296296,152,0,152,0,152,0,8,144,0.947368421,0.006578947,0.052631579,22,7,0,2
kgwrigh2,CSC226-001-BARNES-F16,133,0,567.515,532.378,35.137,4.172904412,3.904111111,4.191952756,4.642233723,7,6,17,3,23,26,7,2,5,0.242990654,1.368421053,0.412698413,113,0,113,0,113,0,6,107,0.946902655,0,0.053097345,14,6,0,0
kgwrigh2,CSC226-001-BARNES-F16,124,0,620.128,587.548,32.58,4.84475,2.03625,5.245964286,9.211372713,6,13,14,0,26,24,9,8,1,0.260869565,1.263157895,0.432432432,102,0,102,0,102,1,10,92,0.901960784,0,0.098039216,6,9,0,0
tareddin,CSC226-001-BARNES-F16,749,38,3620.917,3620.917,0,4.770641634,0,4.770641634,9.783178784,35,45,17,10,178,37,70,51,19,0.072407045,2.466666667,0.140684411,581,0,580,1,581,4,70,511,0.879518072,0.065404475,0.120481928,143,0,0,4
tareddin,CSC226-001-BARNES-F16,65,0,233.493,188.136,45.357,3.433720588,2.8348125,3.618,6.110130384,4,4,1,0,20,8,1,0,1,0.210526316,0.470588235,0.290909091,48,0,48,0,48,0,10,38,0.791666667,0,0.208333333,9,10,0,0
tareddin,CSC226-001-BARNES-F16,123,0,367.03,341.744,25.286,2.912936508,1.685733333,3.078774775,3.713025945,9,9,5,0,39,15,8,3,5,0.197368421,0.75,0.3125,87,0,87,0,87,0,11,76,0.873563218,0,0.126436782,8,11,0,1
tareddin,CSC226-001-BARNES-F16,1199,14,6741.809,6733.231,8.578,5.604163757,0.953111111,5.639221943,10.44183589,63,47,82,10,252,135,67,40,27,0.147219193,7.5,0.288770053,951,0,882,69,951,0,34,917,0.96424816,0.014721346,0.03575184,190,7,0,8
tareddin,CSC226-001-BARNES-F16,104,0,466.667,422.301,44.366,4.361373832,2.464777778,4.744955056,9.199583535,4,2,14,1,28,18,3,1,2,0.276923077,1,0.43373494,79,0,79,0,79,0,14,65,0.82278481,0,0.17721519,5,12,2,0
tareddin,CSC226-001-BARNES-F16,299,0,1229.424,1188.021,41.403,4.05750495,1.881954545,4.22783274,7.585795444,8,7,43,7,55,41,25,18,7,0.182222222,2.157894737,0.336065574,246,2,223,25,248,0,23,225,0.907258065,0,0.092741935,33,14,6,5
mrdowns,CSC226-002-BARNES-F16,244,3,2328.63,2328.63,0,9.277410359,0,9.277410359,14.14178327,10,16,25,2,46,34,19,11,8,0.171717172,2.266666667,0.319248826,205,0,205,0,205,0,7,198,0.965853659,0.014634146,0.034146341,3,0,0,21
mrdowns,CSC226-002-BARNES-F16,264,2,1972.897,1920.355,52.542,7.389127341,5.838,7.443236434,13.12119693,11,12,32,4,44,34,25,20,5,0.161137441,2.266666667,0.300884956,223,0,223,0,223,0,12,211,0.946188341,0.00896861,0.053811659,23,7,0,9
mrdowns,CSC226-002-BARNES-F16,92,1,385.275,331.163,54.112,4.055526316,5.4112,3.896035294,7.756879831,8,6,5,0,26,17,2,1,1,0.274193548,0.85,0.414634146,69,0,69,0,69,0,7,62,0.898550725,0.014492754,0.101449275,0,6,0,0
mrdowns,CSC226-002-BARNES-F16,172,1,1089.179,987.434,101.745,6.22388,11.305,5.94839759,12.96380039,19,4,4,4,38,24,7,6,1,0.186046512,1.333333333,0.326530612,137,0,137,0,137,0,8,129,0.941605839,0.00729927,0.058394161,0,7,0,9
mrdowns,CSC226-002-BARNES-F16,119,0,572.06,540.064,31.996,4.689016393,3.9995,4.737403509,8.190909717,7,4,15,4,24,26,4,3,1,0.282608696,1.368421053,0.468468468,98,0,98,0,98,0,6,92,0.93877551,0,0.06122449,3,6,0,6
mrdowns,CSC226-002-BARNES-F16,79,0,347.689,298.977,48.712,4.3461125,3.747076923,4.462343284,8.104378971,7,6,4,0,15,14,3,1,2,0.25,0.736842105,0.373333333,65,0,65,0,65,0,9,56,0.861538462,0,0.138461538,6,9,0,1
ndboard,CSC226-001-BARNES-F16,261,12,1682.528,1682.528,0,6.278089552,0,6.278089552,12.64035073,22,16,15,0,83,20,33,27,6,0.12987013,1.333333333,0.236686391,183,2,185,0,185,8,31,154,0.832432432,0.064864865,0.167567568,7,0,0,0
ndboard,CSC226-001-BARNES-F16,137,5,647.502,608.585,38.917,4.559873239,4.864625,4.541679104,9.402438465,17,10,11,3,31,15,26,8,18,0.148514851,0.882352941,0.254237288,111,0,111,0,111,0,10,101,0.90990991,0.045045045,0.09009009,0,5,0,2
ndboard,CSC226-001-BARNES-F16,295,13,1364.534,1321.593,42.941,4.563658863,3.903727273,4.588864583,8.990577655,31,21,10,1,66,34,29,12,17,0.167487685,0.85,0.279835391,233,0,233,0,233,4,30,203,0.871244635,0.055793991,0.128755365,0,7,0,6
ndboard,CSC226-001-BARNES-F16,786,6,3606.415,3510.808,95.607,4.519317043,10.623,4.449693283,9.408987716,73,43,71,6,168,82,111,49,62,0.138513514,2.484848485,0.2624,630,0,501,129,630,0,38,592,0.93968254,0.00952381,0.06031746,29,7,0,2
ndboard,CSC226-001-BARNES-F16,281,9,907.854,843.44,64.414,3.163254355,5.855818182,3.055942029,5.65818769,11,6,37,23,47,32,45,17,28,0.145454545,1.684210526,0.267782427,240,0,240,0,240,0,20,220,0.916666667,0.0375,0.083333333,18,9,0,1
ndboard,CSC226-001-BARNES-F16,265,10,860.535,860.535,0,3.163731618,0,3.163731618,6.505080447,12,11,44,0,69,48,19,10,9,0.251308901,1.846153846,0.442396313,203,0,203,0,203,0,12,191,0.9408867,0.049261084,0.0591133,4,0,0,1
pmocher,CSC226-002-BARNES-F16,450,15,3296.43,3296.43,0,7.181764706,0,7.181764706,11.64095283,14,31,18,31,100,35,59,26,33,0.107692308,2.333333333,0.205882353,359,0,359,0,359,6,34,325,0.905292479,0.04178273,0.094707521,38,0,0,17
pmocher,CSC226-002-BARNES-F16,31,0,187.135,59.677,127.458,5.84796875,7.966125,3.7298125,4.651059611,2,2,0,0,7,4,0,0,0,0.307692308,0.266666667,0.285714286,25,0,25,0,25,0,12,13,0.52,0,0.48,0,12,0,0
pmocher,CSC226-002-BARNES-F16,132,7,800.863,666.292,134.571,5.932318519,13.4571,5.330336,8.787057735,13,5,7,0,20,24,1,0,1,0.235294118,1.2,0.393442623,115,0,115,0,115,0,13,102,0.886956522,0.060869565,0.113043478,1,6,0,9
pmocher,CSC226-002-BARNES-F16,82,0,701.792,534.657,167.135,8.256376471,15.19409091,7.225094595,11.16795653,8,4,9,1,11,21,1,1,0,0.313432836,1.166666667,0.494117647,74,0,74,0,74,0,7,67,0.905405405,0,0.094594595,4,7,0,0
pmocher,CSC226-002-BARNES-F16,90,0,284.579,251.44,33.139,3.059989247,4.142375,2.958117647,2.855115766,6,3,13,1,11,19,4,1,3,0.25,1,0.4,82,0,82,0,82,0,6,76,0.926829268,0,0.073170732,0,6,0,3
pmocher,CSC226-002-BARNES-F16,148,0,706.525,568.129,138.396,4.710166667,7.284,4.336862595,7.176430182,7,8,13,0,44,24,4,3,1,0.260869565,1.263157895,0.432432432,105,1,106,0,106,2,14,92,0.867924528,0,0.132075472,0,9,1,2
ccrainea,CSC226-002-BARNES-F16,725,32,5836.044,5836.044,0,7.951013624,0,7.951013624,14.15758918,31,25,49,30,148,55,80,52,28,0.101476015,2.5,0.195035461,583,3,586,0,586,0,44,542,0.924914676,0.054607509,0.075085324,124,0,0,24
ccrainea,CSC226-002-BARNES-F16,205,6,912.577,885.914,26.663,4.345604762,3.809,4.364108374,7.414444019,11,6,14,7,34,32,6,5,1,0.193939394,1.882352941,0.351648352,176,0,176,0,176,0,11,165,0.9375,0.034090909,0.0625,22,5,0,13
ccrainea,CSC226-002-BARNES-F16,348,8,1647.268,1635.948,11.32,4.666481586,3.773333333,4.674137143,8.378994995,23,13,26,10,49,46,26,18,8,0.155932203,2.3,0.292063492,304,0,304,0,304,0,9,295,0.970394737,0.026315789,0.029605263,29,1,0,13
ccrainea,CSC226-002-BARNES-F16,275,0,1311.528,1091.178,220.35,4.751913043,10.01590909,4.295976378,8.671239263,14,8,22,6,50,38,12,6,6,0.183574879,2.111111111,0.337777778,226,0,226,0,226,0,19,207,0.915929204,0,0.084070796,4,16,2,20
ccrainea,CSC226-002-BARNES-F16,392,0,1645.645,1579.872,65.773,4.145201511,8.221625,4.061367609,7.816108109,19,13,50,12,62,78,16,9,7,0.241486068,2.689655172,0.443181818,335,0,335,0,335,0,12,323,0.964179104,0,0.035820896,8,6,0,11
ccrainea,CSC226-002-BARNES-F16,233,11,719.714,657.154,62.56,3.011355649,4.812307692,2.907761062,5.146465273,12,11,22,2,62,41,6,0,6,0.264516129,2.157894737,0.471264368,177,0,177,0,177,0,22,155,0.875706215,0.062146893,0.124293785,1,9,2,2
jipark,CSC226-001-BARNES-F16,178,20,1256.996,1256.996,0,6.794572973,0,6.794572973,12.78870647,10,13,4,0,53,17,10,7,3,0.180851064,1.133333333,0.311926606,132,0,132,0,132,4,38,94,0.712121212,0.151515152,0.287878788,5,0,0,0
jipark,CSC226-001-BARNES-F16,88,2,433.074,354.02,79.054,4.759054945,11.29342857,4.21452381,5.34132302,8,7,3,1,27,13,6,4,2,0.228070175,0.866666667,0.361111111,64,0,64,0,64,0,7,57,0.890625,0.03125,0.109375,0,5,0,0
jipark,CSC226-001-BARNES-F16,148,11,551.961,472.191,79.77,3.655370861,7.977,3.34887234,6.619547213,17,7,3,0,49,21,6,2,4,0.25,1.05,0.403846154,102,0,102,0,102,0,18,84,0.823529412,0.107843137,0.176470588,0,6,0,0
jipark,CSC226-001-BARNES-F16,82,4,346.947,301.941,45.006,4.081729412,5.000666667,3.972907895,6.897345277,8,4,4,1,23,17,0,0,0,0.333333333,0.944444444,0.492753623,62,0,62,0,62,0,11,51,0.822580645,0.064516129,0.177419355,0,7,0,0
jipark,CSC226-001-BARNES-F16,44,0,124.179,93.189,30.99,2.759533333,1.631052632,3.584192308,4.180650219,2,0,7,0,10,7,2,1,1,0.35,0.368421053,0.358974359,35,0,35,0,35,0,15,20,0.571428571,0,0.428571429,0,15,0,0
jipark,CSC226-001-BARNES-F16,178,27,566.079,533.876,32.203,3.110324176,2.0126875,3.216120482,5.900240494,10,8,8,0,56,23,3,3,0,0.277108434,0.92,0.425925926,126,0,126,0,126,0,43,83,0.658730159,0.214285714,0.341269841,0,12,0,0
agdavis5,CSC226-001-BARNES-F16,462,2,3651.439,3651.439,0,7.752524416,0,7.752524416,11.78602832,35,28,41,15,87,79,40,31,9,0.217032967,5.266666667,0.416886544,383,1,341,43,384,2,20,364,0.947916667,0.005208333,0.052083333,65,0,0,3
agdavis5,CSC226-001-BARNES-F16,63,0,306.82,259.602,47.218,4.512058824,6.745428571,4.255770492,8.037906965,7,6,0,0,20,13,0,0,0,0.302325581,0.764705882,0.433333333,48,0,48,0,48,0,5,43,0.895833333,0,0.104166667,0,5,0,1
agdavis5,CSC226-001-BARNES-F16,78,0,321.866,215.094,106.772,3.973654321,6.67325,3.309138462,4.714353869,7,8,1,0,17,13,3,2,1,0.245283019,0.65,0.356164384,64,0,64,0,64,0,11,53,0.828125,0,0.171875,0,11,0,0
agdavis5,CSC226-001-BARNES-F16,114,0,887.268,828.034,59.234,7.583487179,3.948933333,8.117980392,13.4920049,10,6,14,0,21,30,0,0,0,0.365853659,1.666666667,0.6,96,0,96,0,96,0,14,82,0.854166667,0,0.145833333,0,10,3,0
agdavis5,CSC226-001-BARNES-F16,282,0,2080.147,2047.667,32.48,7.247898955,3.608888889,7.365708633,11.55428725,10,6,49,5,46,57,13,7,6,0.244635193,3,0.452380952,241,0,214,27,241,0,8,233,0.966804979,0,0.033195021,19,6,0,4
agdavis5,CSC226-001-BARNES-F16,62,0,294.874,267.923,26.951,4.680539683,2.073153846,5.35846,9.434048465,7,5,5,1,13,15,3,1,2,0.365853659,0.789473684,0.5,50,0,50,0,50,0,9,41,0.82,0,0.18,0,9,0,0
cnkeesee,CSC226-002-BARNES-F16,174,2,869.975,869.975,0,4.806491713,0,4.806491713,8.015281696,16,15,0,1,46,15,17,12,5,0.114503817,1,0.205479452,135,0,135,0,135,0,4,131,0.97037037,0.014814815,0.02962963,29,0,0,0
cnkeesee,CSC226-002-BARNES-F16,115,0,311.912,281.852,30.06,2.599266667,2.732727273,2.585798165,4.727784613,7,9,1,0,34,13,4,3,1,0.164556962,0.764705882,0.270833333,85,1,86,0,86,0,7,79,0.918604651,0,0.081395349,14,5,0,0
cnkeesee,CSC226-002-BARNES-F16,348,2,1465.471,1425.216,40.255,4.151475921,5.031875,4.13106087,6.882528909,21,17,19,4,51,30,31,19,12,0.103448276,1.5,0.193548387,302,0,234,68,302,0,12,290,0.960264901,0.006622517,0.039735099,93,6,0,0
cnkeesee,CSC226-002-BARNES-F16,836,25,4711.908,4556.473,155.435,5.596090261,12.95291667,5.489726506,10.94718753,55,29,33,17,158,70,64,27,37,0.110410095,2.5,0.211480363,684,0,503,181,684,0,50,634,0.926900585,0.036549708,0.073099415,241,8,1,0
cnkeesee,CSC226-002-BARNES-F16,189,0,683.711,646.655,37.056,3.560994792,2.058666667,3.716408046,5.683428423,12,8,18,2,39,23,17,13,4,0.169117647,1.277777778,0.298701299,153,0,82,71,153,0,17,136,0.888888889,0,0.111111111,24,12,2,0
cnkeesee,CSC226-002-BARNES-F16,146,0,930.647,841.315,89.332,6.24595302,8.121090909,6.096485507,12.25803251,8,6,9,2,44,17,8,4,4,0.180851064,0.894736842,0.300884956,105,0,105,0,105,0,11,94,0.895238095,0,0.104761905,19,8,0,0
aphuggin,CSC226-001-BARNES-F16,398,8,4060.027,4060.027,0,10.02475802,0,10.02475802,15.59233806,18,21,49,4,72,45,47,26,21,0.145631068,3,0.277777778,333,0,332,1,333,0,24,309,0.927927928,0.024024024,0.072072072,41,0,0,4
aphuggin,CSC226-001-BARNES-F16,67,0,312.969,204.102,108.867,4.470985714,5.729842105,4.002,7.385437733,6,4,0,0,23,8,2,2,0,0.228571429,0.470588235,0.307692308,47,0,47,0,47,0,12,35,0.744680851,0,0.255319149,2,10,0,0
aphuggin,CSC226-001-BARNES-F16,94,0,541.89,434.959,106.931,5.586494845,8.910916667,5.117164706,9.226773395,8,12,4,0,20,17,7,4,3,0.23943662,0.85,0.373626374,77,0,77,0,77,0,6,71,0.922077922,0,0.077922078,1,6,0,1
aphuggin,CSC226-001-BARNES-F16,833,0,5640.614,5470.995,169.619,6.715016667,8.077095238,6.680091575,11.16496769,49,27,69,36,172,77,104,51,53,0.121451104,0.819148936,0.211538462,668,0,668,0,668,0,34,634,0.949101796,0,0.050898204,33,14,0,26
aphuggin,CSC226-001-BARNES-F16,133,1,509.392,505.263,4.129,3.691246377,0.589857143,3.856969466,4.839457544,8,0,26,1,32,23,12,4,8,0.234693878,1.277777778,0.396551724,106,0,106,0,106,0,8,98,0.924528302,0.009433962,0.075471698,8,5,0,0
